job_id,company_name,job_title,job_description,posting_date,location,job_url,employment_type,job_category,seniority_level,tech_stack_tags,countries,remote_policy,salary_min,salary_max,salary_currency,salary_period,first_seen,last_seen,weeks_observed,observed_dates,job_status,scraped_date,company_industry,source
nvidia_02e322bb46fa1aee,NVIDIA,Senior Libraries Engineer – AI and HPC,,2026-08-27,6 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Poland-Remote/Senior-Libraries-Engineer---AI-and-HPC_JR2006812,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_030436d00263f7b6,NVIDIA,Senior AI/ML Software Engineer,,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/India-Bengaluru/Senior-AI-ML-Software-Engineer_JR2024127,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_049e92130ca5482a,NVIDIA,"Senior Solutions Architect, Robotics Foundation Model Training",,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Solutions-Architect--Robotics-Foundation-Model-Training_JR2024367,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_04f7a986281ab4b7,NVIDIA,Senior Account Manager Telecommunications,,2026-08-27,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/UK-Remote/Senior-Account-Manager-Telecommunications_JR2024139,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_05a30a2a24c2a465,NVIDIA,"Senior Manager, Engineering - Autonomous Vehicles",,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Manager--Engineering---Autonomous-Vehicles_JR2023944,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_05da48a9f916a72a,NVIDIA,"Advanced Development Engineer, GPU Networking",,2026-08-27,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Tel-Aviv/Advanced-Development-Engineer--GPU-Networking_JR2014867,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_0e37f77aebd06a6f,NVIDIA,Senior System Software Engineer,,2026-08-27,5 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Germany-Munich/Senior-System-Software-Engineer_JR2024318,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_0f7b702164bbdafb,NVIDIA,"Senior Solutions Architect, Infiniband and Networking Ethernet - NVIS",,2026-08-27,4 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/India-Mumbai/Senior-Solutions-Architect--Infiniband-and-Networking-Ethernet---NVIS_JR2023983,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_10130f683c65091b,NVIDIA,Senior Sales Customer Success Manager,,2026-08-27,"UK, Remote",https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/UK-Remote/Senior-Sales-Customer-Success-Manager_JR2024163,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_113c3aa4c4c86769,NVIDIA,"AI Developer Technology Intern, Robotics - 2027",,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/China-Shanghai/AI-Developer-Technology-Intern--Robotics---2027_JR2024054-1,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_132bba7bba46e3e6,NVIDIA,Developer Technology Engineering Intern - 2027,,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/China-Beijing/Developer-Technology-Engineering-Intern---2027_JR2024122,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_142aa5979374d317,NVIDIA,Senior System Software Engineer - AUTOSAR,,2026-08-27,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/India-Bengaluru/Senior-System-Software-Engineer---AUTOSAR_JR2023391,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_14cbdbadc0a70adb,NVIDIA,Software Security Compiler Engineer,,2026-08-27,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/India-Bengaluru/Software-Security-Compiler-Engineer_JR2023101,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_150243b5ecf87f34,NVIDIA,Senior Test Developer – Automotive Simulation Testing & Failure-Triage Lead,,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/India-Pune/Senior-Test-Developer---Automotive-Simulation-Testing---Failure-Triage-Lead_JR2022975-1,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_15ae5e8ea3587b21,NVIDIA,Robotics Regional Sales Lead - EMEA,,2026-08-27,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Germany-Munich/Robotics-Regional-Sales-Lead---EMEA_JR2024221-1,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_1651acc3d7a81c8c,NVIDIA,"Senior ASIC Power Management Micro Architect, Chip Design",,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Yokneam/Senior-ASIC-Power-Management-Micro-Architect--Chip-Design_JR2023127,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_1667fb26ab892ef8,NVIDIA,"Director Customer Success, NVIE, Physical AI & vGPU",,2026-08-27,"UK, Remote",https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/UK-Remote/Director-Customer-Success--NVIE--Physical-AI---vGPU_JR2024253,,,,[],[],,,,,,2026-08-27,2026-08-27,1,"[""2026-08-27""]",closed,2026-08-27,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_16a458cc4fb643fc,NVIDIA,"Compute Platform Engineer, License Scheduling",,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Compute-Platform-Engineer--License-Scheduling_JR2023965,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_1804fbf143c191da,NVIDIA,Senior Design Verification Engineer - PCIE,,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Taiwan-Taipei/Senior-Design-Verification-Engineer---PCIE_JR2023407,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_1aa182b3ccb604b9,NVIDIA,"Senior AI Tools Engineer, SRE Operations - GeForce NOW",,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Remote/Senior-AI-Tools-Engineer--SRE-Operations---GeForce-NOW_JR2023138,,,,[],[],,,,,,2026-08-27,2026-08-27,1,"[""2026-08-27""]",closed,2026-08-27,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_1b0012e5d869b44c,NVIDIA,Senior Deep Learning Solution Architect,,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/China-Beijing/Senior-Deep-Learning-Solution-Architect_JR2024043,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_1bb59de9b9a0e651,NVIDIA,"Senior Software Engineer, DGX Cloud Orchestration",,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer--DGX-Cloud-Orchestration_JR2022921,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_1c6ab3f1e8369e95,NVIDIA,"System Software Engineer, UEFI Firmware",,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/System-Software-Engineer--UEFI-Firmware_JR2023314,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_2028cd3c41ab111f,NVIDIA,Senior Technical Marketing Engineer - DSX Content Strategy Lead,,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Technical-Marketing-Engineer---DSX-Content-Strategy-Lead_JR2024196,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_21464f383a91611d,NVIDIA,"Senior QA Software Engineer, Networking",,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Poland-Warsaw/Senior-QA-Software-Engineer--Networking_JR2024415-1,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_280db195321b3b7d,NVIDIA,"Senior Deep Learning Engineer, Accuracy Evaluation",,2026-08-27,5 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Poland-Remote/Senior-Deep-Learning-Engineer--Accuracy-Evaluation_JR2022437,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_2e8a6639e21bbd5e,NVIDIA,Senior Site Reliability Engineer,,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Yokneam/Senior-Site-Reliability-Engineer_JR2024251,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_2fcc341f2f61cce4,NVIDIA,Principal System Power Management and Performance Architect,,2026-08-27,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Principal-System-Power-Management-and-Performance-Architect_JR2022177,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_327adf206edf8225,NVIDIA,Senior Solutions Architect - CRISP System,,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/China-Beijing/Senior-Solutions-Architect---CRISP-System_JR2024051,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_32f282cdb76cc02d,NVIDIA,"Senior QA Software Engineer, Networking",,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Poland-Warsaw/Senior-QA-Software-Engineer--Networking_JR2024418,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_336a3bc3c3e3f86d,NVIDIA,"System Software Engineer, HPC Performance",,2026-08-27,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-IL-Champaign/System-Software-Engineer--HPC-Performance_JR2023599,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_3457bf8844bc41a3,NVIDIA,"AI Automation Engineer, Security",,2026-08-27,4 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/AI-Automation-Engineer--Security_JR2016797,,,,[],[],,,,,,2026-08-27,2026-08-27,1,"[""2026-08-27""]",closed,2026-08-27,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_3c952bb4668e3fce,NVIDIA,"Principal Software Engineer, Retail and CPG Platform Architecture",,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Principal-Software-Engineer--Retail-and-CPG-Platform-Architecture_JR2023604,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_3fc41874cd3823fb,NVIDIA,SAP Business System Analyst – EWM & Logistics Execution,,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/India-Pune/SAP-Business-System-Analyst---EWM---Logistics-Execution_JR2024123,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_4883c512f4047e89,NVIDIA,Solution Architect for High-Performance Databases,,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/China-Beijing/Solution-Architect-for-High-Performance-Databases_JR2022792,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_496e60e436e4e0a3,NVIDIA,"Senior Product Manager, HPC and AI for Physics",,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Remote/Senior-Product-Manager--HPC-and-AI-for-Physics_JR2023471,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_4aa59ee86adae3d1,NVIDIA,"Senior Architect, Agentic AI for Marketing",,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Architect--Agentic-AI-for-Marketing_JR2023829-1,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_4bb5184f9a0dc1bc,NVIDIA,"System Software Engineer, Multi-Node Analysis",,2026-08-27,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-IL-Champaign/System-Software-Engineer--Multi-Node-Analysis_JR2023603,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_4cd818270a39d1ca,NVIDIA,EMEA Segment Sales Director,,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Germany-Remote/EMEA-Segment-Sales-Director_JR2024145,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_4e3f91118e9959a6,NVIDIA,Software Networking Engineer,,2026-08-27,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Yokneam/Software-Networking-Engineer_JR2020449,,,,[],[],,,,,,2026-08-27,2026-08-27,1,"[""2026-08-27""]",closed,2026-08-27,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_4e95134a08cf960d,NVIDIA,Agentic AI Platform Senior Account Manager UK&I,,2026-08-27,"UK, Remote",https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/UK-Remote/Agentic-AI-Platform-Senior-Account-Manager-UK-I_JR2024082,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_52970f08d70eb6ed,NVIDIA,Physical Design Power Optimization and Modeling Engineer,,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Yokneam/Physical-Design-Power-Optimization-and-Modeling-Engineer_JR2023707,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_5817af843ad49474,NVIDIA,"Senior Solutions Architect, AI Inference",,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Solutions-Architect--Inference-Service-Providers_JR2023533,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_5ed6bf88355cc579,NVIDIA,"Senior QA Automation Engineer, Network Simulation Platform",,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Poland-Warsaw/Senior-QA-Automation-Engineer--Network-Simulation-Platform_JR2024414,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_612fa238093dc4b6,NVIDIA,"Solutions Architect, CSP GTM",,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/France-Remote/Solutions-Architect--CSP-GTM_JR2022659,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_62913790d3d9bc19,NVIDIA,NCX Senior Engineer,,2026-08-27,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/NCX-Senior-Engineer_JR2024060,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_64c9285926c34375,NVIDIA,"AI Research Intern, TAO Multi-Modal Model Development - 2026",,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Vietnam-Hanoi/AI-Research-Intern--TAO-Multi-Modal-Model-Development---2026_JR2021301,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_67dd6765351b0c6a,NVIDIA,"Senior Solutions Architect, CSP System",,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/China-Shenzhen/Senior-Solutions-Architect--CSP-System_JR2024125,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_6b7b602af770cbb8,NVIDIA,Principal Software Engineer,,2026-08-27,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Principal-Software-Engineer_JR2024363,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_6bd32a49b12b72cf,NVIDIA,System Test Engineer,,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Taiwan-Hsinchu/System-Test-Engineer_JR2023440,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_6eac3a9c7ae6e78a,NVIDIA,"Software Architect, Network System Validation",,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Yokneam/Software-Architect--Network-System-Validation_JR2023705,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_71be972596b83f8d,NVIDIA,"Enterprise Sales Account Manager, Manufacturing and Robotics",,2026-08-27,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Germany-Munich/Enterprise-Sales-Account-Manager--Manufacturing-and-Robotics_JR2024224,,,,[],[],,,,,,2026-08-27,2026-09-02,2,"[""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
